NYSE,BIE,13/02/2006,0.078
NYSE,BIE,12/01/2006,0.078
NYSE,BIE,13/12/2005,0.078
NYSE,BIE,10/11/2005,0.078
NYSE,BIE,12/10/2005,0.078
NYSE,BIE,13/09/2005,0.078
NYSE,BIE,11/08/2005,0.078
NYSE,BIE,13/07/2005,0.078
NYSE,BIE,13/06/2005,0.078
NYSE,BIE,12/05/2005,0.078
NYSE,BIE,13/04/2005,0.078
NYSE,BIE,11/03/2005,0.078
NYSE,BIE,11/02/2005,0.078
NYSE,BIE,12/01/2005,0.078
NYSE,BIE,13/12/2004,0.078
NYSE,BIE,10/11/2004,0.078
NYSE,BIE,13/10/2004,0.078
NYSE,BIE,13/09/2004,0.078
NYSE,BIE,12/08/2004,0.078
NYSE,BIE,13/07/2004,0.078
NYSE,BIE,14/06/2004,0.078
NYSE,BIE,12/05/2004,0.078
NYSE,BIE,13/04/2004,0.078
NYSE,BIE,11/03/2004,0.078
NYSE,BIE,12/02/2004,0.078
NYSE,BIE,13/01/2004,0.078
NYSE,BIE,11/12/2003,0.1
NYSE,BIE,12/11/2003,0.078
NYSE,BIE,10/10/2003,0.078
NYSE,BIE,11/09/2003,0.078
NYSE,BIE,13/08/2003,0.078
NYSE,BIE,11/07/2003,0.078
NYSE,BIE,12/06/2003,0.076
NYSE,BIE,13/05/2003,0.076
NYSE,BIE,11/04/2003,0.076
NYSE,BIE,12/03/2003,0.076
NYSE,BIE,12/02/2003,0.076
NYSE,BIE,13/01/2003,0.076
NYSE,BIE,12/12/2002,0.133
NYSE,BIE,13/11/2002,0.076
NYSE,BIE,10/10/2002,0.076
NYSE,BIE,12/09/2002,0.076
NYSE,BIE,13/08/2002,0.076
NYSE,BIE,11/07/2002,0.076
NYSE,BIE,24/06/2002,0.076
NYSE,BDN,04/01/2010,0.15
NYSE,BDN,01/10/2009,0.1
NYSE,BDN,30/06/2009,0.1
NYSE,BDN,01/04/2009,0.1
NYSE,BDN,02/01/2009,0.3
NYSE,BDN,01/10/2008,0.44
NYSE,BDN,01/07/2008,0.44
NYSE,BDN,02/04/2008,0.44
NYSE,BDN,02/01/2008,0.44
NYSE,BDN,03/10/2007,0.44
NYSE,BDN,02/07/2007,0.44
NYSE,BDN,02/04/2007,0.44
NYSE,BDN,03/01/2007,0.44
NYSE,BDN,03/10/2006,0.44
NYSE,BDN,03/07/2006,0.44
NYSE,BDN,03/04/2006,0.42
NYSE,BDN,30/12/2005,0.02
NYSE,BDN,16/11/2005,0.44
NYSE,BDN,03/10/2005,0.44
NYSE,BDN,01/07/2005,0.44
NYSE,BDN,04/04/2005,0.44
NYSE,BDN,29/12/2004,0.44
NYSE,BDN,01/10/2004,0.44
NYSE,BDN,01/07/2004,0.44
NYSE,BDN,02/04/2004,0.44
NYSE,BDN,29/12/2003,0.44
NYSE,BDN,02/10/2003,0.44
NYSE,BDN,02/07/2003,0.44
NYSE,BDN,02/04/2003,0.44
NYSE,BDN,27/12/2002,0.44
NYSE,BDN,02/10/2002,0.44
NYSE,BDN,02/07/2002,0.44
NYSE,BDN,02/04/2002,0.44
NYSE,BDN,27/12/2001,0.44
NYSE,BDN,03/10/2001,0.44
NYSE,BDN,03/07/2001,0.41
NYSE,BDN,03/04/2001,0.41
NYSE,BDN,04/10/2000,0.41
NYSE,BDN,05/07/2000,0.4
NYSE,BDN,03/04/2000,0.4
NYSE,BDN,28/12/1999,0.4
NYSE,BDN,28/09/1999,0.39
NYSE,BDN,28/06/1999,0.39
NYSE,BDN,26/03/1999,0.39
NYSE,BDN,23/12/1998,0.39
NYSE,BDN,24/09/1998,0.38
NYSE,BDN,18/06/1998,0.38
NYSE,BDN,25/03/1998,0.37
NYSE,BDN,11/12/1997,0.37
NYSE,BDN,05/09/1997,0.36
NYSE,BDN,26/06/1997,0.36
NYSE,BDN,11/04/1997,0.35
NYSE,BDN,26/12/1996,0.13
NYSE,BDN,06/11/1996,0.21
NYSE,BDN,24/07/1996,0.18
NYSE,BDN,08/05/1996,0.18
NYSE,BDN,24/01/1996,0.15
NYSE,BDN,24/10/1995,0.15
NYSE,BDN,24/07/1995,0.15
NYSE,BDN,05/05/1995,0.12
NYSE,BDN,18/01/1995,0.21
NYSE,BDN,18/10/1994,0.15
NYSE,BDN,26/08/1994,0.63
NYSE,BDN,12/08/1994,1.56
NYSE,BDN,30/06/1994,0.15
NYSE,BCR,21/01/2010,0.17
NYSE,BCR,22/10/2009,0.17
NYSE,BCR,16/07/2009,0.17
NYSE,BCR,23/04/2009,0.16
NYSE,BCR,22/01/2009,0.16
NYSE,BCR,16/10/2008,0.16
NYSE,BCR,17/07/2008,0.16
NYSE,BCR,24/04/2008,0.15
NYSE,BCR,16/01/2008,0.15
NYSE,BCR,18/10/2007,0.15
NYSE,BCR,19/07/2007,0.15
NYSE,BCR,26/04/2007,0.14
NYSE,BCR,18/01/2007,0.14
NYSE,BCR,19/10/2006,0.14
NYSE,BCR,20/07/2006,0.14
NYSE,BCR,27/04/2006,0.13
NYSE,BCR,19/01/2006,0.13
NYSE,BCR,20/10/2005,0.13
NYSE,BCR,21/07/2005,0.13
NYSE,BCR,28/04/2005,0.12
NYSE,BCR,20/01/2005,0.12
NYSE,BCR,21/10/2004,0.12
NYSE,BCR,22/07/2004,0.12
NYSE,BCR,29/04/2004,0.115
NYSE,BCR,14/01/2004,0.115
NYSE,BCR,16/10/2003,0.115
NYSE,BCR,17/07/2003,0.115
NYSE,BCR,24/04/2003,0.11
NYSE,BCR,15/01/2003,0.11
NYSE,BCR,17/10/2002,0.11
NYSE,BCR,18/07/2002,0.11
NYSE,BCR,25/04/2002,0.105
NYSE,BCR,16/01/2002,0.105
NYSE,BCR,18/10/2001,0.105
NYSE,BCR,19/07/2001,0.105
NYSE,BCR,26/04/2001,0.105
NYSE,BCR,18/01/2001,0.105
NYSE,BCR,19/10/2000,0.105
NYSE,BCR,20/07/2000,0.105
NYSE,BCR,27/04/2000,0.1
NYSE,BCR,20/01/2000,0.1
NYSE,BCR,21/10/1999,0.1
NYSE,BCR,22/07/1999,0.1
NYSE,BCR,29/04/1999,0.095
NYSE,BCR,21/01/1999,0.095
NYSE,BCR,22/10/1998,0.095
NYSE,BCR,16/07/1998,0.095
NYSE,BCR,23/04/1998,0.09
NYSE,BCR,22/01/1998,0.09
NYSE,BCR,16/10/1997,0.09
NYSE,BCR,17/07/1997,0.09
NYSE,BCR,24/04/1997,0.085
NYSE,BCR,15/01/1997,0.085
NYSE,BCR,17/10/1996,0.085
NYSE,BCR,18/07/1996,0.085
NYSE,BCR,25/04/1996,0.08
NYSE,BCR,18/01/1996,0.08
NYSE,BCR,19/10/1995,0.08
NYSE,BCR,20/07/1995,0.08
NYSE,BCR,25/04/1995,0.075
NYSE,BCR,17/01/1995,0.075
NYSE,BCR,18/10/1994,0.075
NYSE,BCR,19/07/1994,0.075
NYSE,BCR,26/04/1994,0.07
NYSE,BCR,18/01/1994,0.07
NYSE,BCR,19/10/1993,0.07
NYSE,BCR,20/07/1993,0.07
NYSE,BCR,27/04/1993,0.065
NYSE,BCR,19/01/1993,0.065
NYSE,BCR,20/10/1992,0.065
NYSE,BCR,14/07/1992,0.065
NYSE,BCR,21/04/1992,0.06
NYSE,BCR,13/01/1992,0.06
NYSE,BCR,15/10/1991,0.06
NYSE,BCR,16/07/1991,0.06
NYSE,BCR,23/04/1991,0.055
NYSE,BCR,14/01/1991,0.055
NYSE,BCR,16/10/1990,0.055
NYSE,BCR,17/07/1990,0.055
NYSE,BCR,24/04/1990,0.05
NYSE,BCR,16/01/1990,0.05
NYSE,BCR,17/10/1989,0.05
NYSE,BCR,18/07/1989,0.05
NYSE,BCR,25/04/1989,0.04
NYSE,BCR,17/01/1989,0.04
NYSE,BCR,18/10/1988,0.04
NYSE,BCR,19/07/1988,0.04
NYSE,BCR,26/04/1988,0.03
NYSE,BCR,19/01/1988,0.03
NYSE,BCR,20/10/1987,0.03
NYSE,BCR,14/07/1987,0.03
NYSE,BCR,21/04/1987,0.025
NYSE,BCR,20/01/1987,0.025
NYSE,BCR,14/10/1986,0.0225
NYSE,BCR,15/07/1986,0.0225
NYSE,BCR,22/04/1986,0.02
NYSE,BCR,13/01/1986,0.02
NYSE,BCR,15/10/1985,0.0175
NYSE,BCR,15/07/1985,0.0175
NYSE,BCR,22/04/1985,0.01375
NYSE,BCR,14/01/1985,0.01375
NYSE,BCR,15/10/1984,0.01375
NYSE,BCR,16/07/1984,0.01375
NYSE,BCR,23/04/1984,0.0125
NYSE,BCR,16/01/1984,0.0125
NYSE,BCR,17/10/1983,0.0125
NYSE,BCR,18/07/1983,0.0125
NYSE,BCR,25/04/1983,0.01188
NYSE,BTM,19/03/2008,1.331
NYSE,BTM,16/04/2007,0.334
NYSE,BTM,06/07/2006,0.619
NYSE,BTM,08/12/2005,0.969
NYSE,BTM,03/05/2005,0.521
NYSE,BTM,30/12/2004,0.423
NYSE,BTM,28/04/2004,0.095
NYSE,BTM,09/02/2004,0.45
NYSE,BTM,07/04/2003,0.21
NYSE,BTM,05/02/2003,0.185
NYSE,BTM,07/11/2002,0.077
NYSE,BTM,03/09/2002,0.209
NYSE,BTM,29/05/2002,0.089
NYSE,BTM,05/04/2002,0.192
NYSE,BTM,30/11/2001,0.524
NYSE,BLK,24/11/2009,0.78
NYSE,BLK,31/08/2009,0.78
NYSE,BLK,04/06/2009,0.78
NYSE,BLK,05/03/2009,0.78
NYSE,BLK,01/12/2008,0.78
NYSE,BLK,28/08/2008,0.78
NYSE,BLK,10/06/2008,0.78
NYSE,BLK,05/03/2008,0.78
NYSE,BLK,29/11/2007,0.67
NYSE,BLK,29/08/2007,0.67
NYSE,BLK,05/06/2007,0.67
NYSE,BLK,05/03/2007,0.66999
NYSE,BLK,30/11/2006,0.42
NYSE,BLK,31/08/2006,0.42
NYSE,BLK,05/06/2006,0.42
NYSE,BLK,03/03/2006,0.42
NYSE,BLK,01/12/2005,0.3
NYSE,BLK,31/08/2005,0.3
NYSE,BLK,03/06/2005,0.3
NYSE,BLK,03/03/2005,0.3
NYSE,BLK,01/12/2004,0.24999
NYSE,BLK,31/08/2004,0.24999
NYSE,BLK,30/06/2004,0
NYSE,BLK,03/06/2004,0.24999
NYSE,BLK,05/03/2004,0.24999
NYSE,BLK,01/12/2003,0.20001
NYSE,BLK,04/09/2003,0.20001
NYSE,BID,27/11/2009,0.05
NYSE,BID,28/08/2009,0.05
NYSE,BID,28/05/2009,0.05
NYSE,BID,05/03/2009,0.15
NYSE,BID,25/11/2008,0.15
